article,label
"The final Philippine Presidential debate was boring. Most of the candidates did not say anything new and significant. Half of the blame should go to the organizers. They should have known not to ask questions that were already asked during the previous debates. The only consolation is that there weren’t a lot of commercials and they did not play an annoying jingle in between breaks.I’m sure most people who were tuned in were waiting for discussions to turn ugly. They were expecting Davao City Mayor Rodrigo Duterte’s rivals to hit him hard over his controversial remarks a week ago about the deceased Australian rape victim. Only Senator Grace Poe brought the matter up and it was obvious that she was stumped by his unapologetic stance. What else can one say when the defense is “I’m just being myself”? Stop being himself too much, I suppose. But that would be too much to ask. It’s like asking someone to change. I don’t think that is possible with Duterte.The only time things started heating up was when Duterte questioned his rival former Department of Interior and Local Government (DILG) Secretary Mar Roxas about the latter’s claim that the current government is already providing PhilHealth coverage to a lot of Filipinos. Duterte disputed Roxas’s claim and said that no one from Davao has received PhilHealth coverage. This was when Roxas lost his cool. Duterte was just trolling him but he didn’t even recognize that was he being trolled in front of national television. Goes to show that Roxas is not very Presidential on account of his inability to read people. Roxas has never been much of a people person.Roxas’s problem is fantasy vesus reality. His claim that the BS Aquino government is already doing so much for the public’s health needs is not evident.Roxas spoke with so much confidence that you could be forgiven for giving him a second look. The problem is, once you start considering why he is very unpopular, you will realize it is due mostly to him being a bad judge of character. He seems to have good ideas, and you wonder why these were never implemented in the first place in the last six years. Considering he is close to President Benigno Simeon Aquino and held powerful positions in his government, it is quite baffling that he failed to make a difference.If we recall, Roxas made a terrible decision in allowing his party mates to push aside his own plans to run for the Presidency in 2010 in order to give way to a more popular candidate whose beloved mother just passed away. He “sacrificed” his own ambition then just so he could please them. I suppose Roxas could not have won over former President Joseph “Erap” Estrada anyway, who came in second during the election, so I guess it wouldn’t have mattered. But, it is the principle. Had he shown conviction then – sticking to his candidacy by running as an independent – the people would have given him more support now.Another problem with Roxas is that, even after he was benched, betrayed, and kept in the dark on some occasions by BS Aquino himself, he is still sticking by Daang Matuwid. He can’t even recognize that the voters are tired of it. He doesn’t even know when to cut his losses. During the debate, Roxas kept giving the current government high marks despite its incompetence and neglect of duties to the public. That is enough reason for voters not to vote for him. While the other candidates are getting points for highlighting the government’s neglect, Roxas has no choice but to stick to praising it. He is stuck between a rock and a hard place because he was part of the government from the very beginning.Duterte, on the other hand, proved once again that he can act civilized and diplomatic when he wants to or when the situation calls for it. One thing is for sure; Duterte knows how to troll people. He can push people’s buttons just like he pushed Roxas’s buttons. Roxas’s reaction says a lot about him. He cannot stay cool when provoked. That is not a good character trait for someone aspiring for the Presidency.Duterte’s simple “How are you?” question was excellent. Without asking Senator Miriam Santiago directly, Duterte managed to get the “iron lady” to talk about her health. He should earn brownie points for that. He also praised Santiago unreservedly, which is also proof that he can be respectful to women and that he recognizes their brilliance.Santiago appeared to be feisty at times but, just the same, appeared to struggle with her thoughts as evident in her long pauses. She says the new cancer pill she has been taking has eliminated the disease and that any talk of her being not healthy enough to survive the presidency is all rubbish. She looked visibly weak though and Vice President Binay highlighted it by coming to her aid every time she had to sit down and get up during the debate.Binay was acting strange as usual. He kept walking around on stage like a game show host. He wanted to give his own Binay touch during the debate. He just looked desperate. He talked mostly about how he was going to give a lot of freebies if he gets elected. Binay even told the fisherman who lost his livelihood that he will be removing the income tax on his earnings so he can save his money. Perhaps later on he will realize how silly it is to remove income tax from someone who doesn’t have a job. One wonders where he is going to get the money for the dole outs after he removes that income tax. He wasn’t specific about how he plans to do it.Binay just had to bring up the issue of Senator Grace Poe’s citizenship. It was lame the way he did it. He wanted to make it look like Poe turned her back on the Philippines when she renounced her citizenship. But considering there are a lot of Filipinos who are overseas who have dual citizenship, his rationale is weak. Besides, Poe’s citizenship issue doesn’t seem to bother the voters, only her rivals.I don’t know about you but I seem to switch off when Grace Poe is the one speaking. Her voice is starting to sound robotic just like her running mate Chiz Escudero. She seemed so rehearsed and we’ve heard all her promises before. I don’t even know why she ran for President to begin with. Her supporters must have told her she should because her father is popular. But she should have been more honest with herself. She’s only new in the Senate and can’t even criticize BS Aquino directly. She’s also into patronage politics and would have to cater to the people who funded her campaign. One of them is king maker and businessman Danding Cojuangco.Frankly, the last debate just gave the candidates an opportunity to grandstand. As usual, they didn’t give specific answers to the questions similar to what they did in the last debates. But even if they did, it’s not a guarantee they can implement their lofty promises. They still have to ask Congress to cooperate and help them achieve these. We all know that’s not going to be easy unless they use pork barrel funds to sweeten deals. This practice has since been deemed illegal due to BS Aquino’s excessive use of it during his term. They will then have to rely on their charms, which some of them don’t have.It is imperative that voters use the election as an opportunity to teach those in power a lesson. The voters should not vote for Liberal Party again.",0
"The Philippine Charity Sweepstakes Officer (PCSO) is in hot water for spending millions of pesos for its Christmas Party held recently at the plush Shrangi-la Hotel on EDSA.Newly-appointed PCSO board member Sandra Cam, a.k.a. Whistleblower, was quoted in a report as claiming that the office shelled out P10 million for the party.In reaction to the report, President Rodrigo Duterte said he will not allow extravagance in government.But other officials of the PCSO — General Manager Alexander Balutan and Chairman Jose Jorge Corpuz — said that only P6 million of the original P14 million proposed budget was spent.”Instead of being criticized for spending government funds on a lavish party, the two PCSO officials said their office should be praised and be given a medal for having saved millions of dollars — P8 million to be exact.Moral of the story: you spend some, you save some.",0
"RuizCloudy skies with light to moderate rains and isolated thunderstorms will affect parts of northern Luzon this weekend due to the prevailing frontal system, or the boundary between two different air masses that produces clouds and rain.The Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) said Ilocos Norte, Ilocos Sur, La Union, Pangasinan, Batanes, Cagayan, Isabela, Nueva Vizcaya, Quirino, Aurora, Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales, Abra, Apayao, Benguet, Ifugao, Kalinga and Mountain Province will experience light to moderate rains and isolated thundestorms.Meanwhile, partly cloudy to cloudy skies with isolated rain showers or thunderstorms mostly in the afternoon or evening will prevail over Metro Manila and the rest of country.Wet season approachingThe frequency of rains and thunderstorms in the afternoon and evening manifests the imminent onset of rainy season later this month or early June, the weather bureau said.The country is currently experiencing a seasonal climate transition from dry to rainy season.The transition period is manifested by warm and humid condition associated with frequent rain showers and thunderstorms in the afternoon and early evening.Meanwhile, wind patterns will gradually shift to the southwest.Hot, hot, hotWarm weather will persist in most parts of the country over the weekend, with the maximum heat index in Metro Manila ranging from 39.4 to 39.9 degrees Celsius until Monday.It will also be hot and humid in Tuguegarao City, Cagayan, where a maximum heat index of between 38.6 and 40.1 degrees Celsius is expected in the next four days.PAGASA advised the public to observe extreme caution if the forecast heat factor is between 32 and 41 degrees Celsius (90-105 degrees Fahrenheit) because heat cramps and heat exhaustion are possible, while continuing activity could result in heat stroke.Heat index, explainedHeat index is higher by at least two to three degrees Celsius from the actual air temperature.PAGASA also calls it human discomfort index, which “gives the apparent temperature or what human perceive or feel as the temperature affect their body.”“High air temperatures and high relative humidity will give high apparent temperatures or indices. Full exposure to sunshine can increase heat index by 90 degrees Celsius,” PAGASA explained.",1
"Who’s telling the truth? Who’s lying?President Benigno Aquino III on Thursday said people know if he or Vice President Jejomar Binay is telling the truth.With some 370 days before his term expires, the President said he was focused on moving the country forward.Though obviously smarting from Binay’s attack on his presidency last Wednesday, Mr. Aquino’s response seemed to be laid-back, calibrated.“My interest is to maximize all the opportunities for our people, to run this country… I have a responsibility to make this society, this country better. I will not allow myself to be distracted by talks of politics when I think it is very clear to the people who is telling the truth, and who is lying,” he told reporters at the Livestock Philippines 2015 Conference.On Wednesday, Binay slammed the Aquino administration’s anticorruption campaign as reeking of “selective justice.” He said the government was insensitive and inept, and specifically referred to allegations of wrongdoing in the disbursement of congressional and executive pork barrel funds, extortion in the mass transport system and the massacre of 44 police commandos in January.READ: Binay calls Aquino admin ‘uncaring,’ ‘blundering’“Enough is enough (tama na, sobra na),” Binay said, borrowing the ringing slogan the President’s mother, the late democracy icon Corazon Aquino, used in the campaign against the dictator Ferdinand Marcos in 1986.“I gave him all the opportunity so that he would not be a spare tire,” Mr. Aquino said, adding he would address “point by point” all the wrongdoing that Binay imputed against the administration. “Maybe you would ask, how do I feel? It’s a given to every Filipino, you put yourselves in my position… I did not treat him wrong and this is what he repays me with? So, I say to him, ‘Thank you.’”READ: Aquino on Binay: I saved him from being spare tireBinay resigned on Monday as presidential adviser on overseas Filipino workers affairs and chief of the Housing and Urban Development Coordinating Council. His daughter, Makati Rep. Abigail Binay, said her father was through being the “punching bag” of Aquino allies seeking higher office, referring to the open-ended hearings in the Senate on corruption allegations against the Vice President and his family and threats to throw them in jail.Dictator’s wrongdoingAsked how he felt that Binay used the ‘Tama na, Sobra na’ battlecry of his mother, Mr. Aquino said: “The people felt the litany of wrongdoing of the dictatorship, all of them were the fault of the dictatorship… When (Binay) sent me his (resignation) letter, I asked him what really was the issue, he couldn’t answer me. So at that point in time, it seems he couldn’t say anything to improve the governance of our country.”Based on Binay’s remarks on Wednesday, Mr. Aquino said, it appeared that the Vice President had “kept to himself so many secrets how to improve the governance of this country.”“I think he has an obligation, as a member of the Cabinet, to share them,” the President said. “If you can do something to improve the lives of the people we promised to serve, why did you keep them secret all this time?”“I was a bit surprised why there was a resignation at this time. So I called him up and eventually we got to talk and I asked him specifically what was the reason? I think the word I used was ‘casus belli’. What was the immediate reason that prompted him to do this action?” Mr. Aquino recalled.“He said there were many and that he would write them down and send them to me. When our conversation ended, I told him, ‘Ok, I will wait for it,’” the President said. “Yesterday, although it was not unexpected, in his statement, he mentioned that he was now the opposition.”“Perhaps this is what politics is in our country. Perhaps he thought, I wouldn’t be endorsing him so he has to show that he doesn’t need my endorsement or he could do better,” Mr. Aquino said.",1
"Manila is absolutely safe from any domestic or international terrorist threats, former president and now mayor of the capital, Joseph Estrada, said yesterday.At the same time, the Department of Tourism (DOT) pushed alternative tourist destinations in the country for those who had scheduled trips in Mindanao, but were forced to cancel them due to the martial law declaration in the region.“Manila is safe, as far as I’m concerned,” said Estrada, dismissing speculations that ISIS has posed a significant threat in the country’s security.At the same time, the Department of Tourism (DOT) pushed alternative tourist destinations in the country for those who had scheduled trips in Mindanao, but were forced to cancel them due to the martial law declaration in the region.Amid the ongoing crisis in Marawi City, the DOT is giving tourists who are scheduled for trips to Mindanao the option to choose from “alternative destinations” that are much safer for travelers, said Tourism Spokesperson Frederick Alegre.“As much as possible, we just want to say that if you have plans [to go to Mindanao], then we can tell you where the alternative destinations are,” said Alegre.But if the tourists really want to visit Mindanao, they have to keep some important things in mind.“First and foremost, siguraduhin na iyong lugar [na pupuntahan] nila [sa Mindanao] ay walang nagaganap na operations, military operations. Pangalawa, always have proper identification with them pagka nasa airport. We also alerted our teams to see all airports and ports para mag-assist sa mga turista, both local and foreign (First and foremost, make sure that there is no military operation going on to the place that you want to visit. Second, always have proper identification with when in the airport. We also alerted our teams to see all airports and ports to assist the tourists, both local and foreign),” Alegre noted.",1
" With no enclosures or fences girding the sprawling 300-hectare farm in this town in Masbate province, Fazenda da Esperança (Farm of Hope) or Fazenda, could be mistaken for a resort, with its cabana-type quarters surrounded by bushes, trees, flowering plants and a manicured lawn.The serene surroundings, however, conceal the farm’s real mission—that of putting order and hope into the turbulent lives of people seeking to stop their addiction to drugs, alcohol, gambling and sex, and the behavioral problems that come with such vices.Established here in 2003, Fazenda originated from Brazil 33 years ago and was inspired by the Focolare Movement to help drug addicts change their ways through work, spirituality and community. Fazenda has since spread in different parts of the world and reached the Philippines via the Masbate facility.The Focolare Movement, founded by Chiara Lubich in 1943 in Italy as a means to survive World War II, promotes the ideals of unity and brotherhood, the same ideals that bind Fazenda residents. Unlike other rehabilitation facilities, the Catholic Church-run Fazenda does not impose restrictive regulations on its residents who are, however, forbidden from keeping and using mobile phones in the farm.The farm in Masbate started with 352 ha of land donated by a Foccolare priest, Fr. Piereno Rogliardi. Since then, Fazenda has transformed 252 hectares of its land into a community with three houses for males under its program; three houses for missionaries, volunteers and sisters, respectively; a beautiful chapel where Mass is held daily as long as a priest is available; a spacious multipurpose hall for various events and an original milking house where neighbors line up early in the morning to buy Fazenda’s most popular product: flavored or unflavored cow’s milk.Suicide attemptsAmong the 32 Masbate residents in the facility is Brandon (surname withheld to protect his privacy), 37, who had attempted suicide thrice while working in the police force, which he joined after quitting a teaching job. The first suicide try left a bullet scar on his skull while blade scars on his wrists are evidence of earlier suicide attempts.Brandon, who is a step away from finishing his yearlong healing program, recalled becoming an alcoholic, suffering from depression, and being suicidal after his girlfriend left him for another man. The emotional roller-coaster led him to self-destruction.His daily regimen of farm work at Fazenda, however, served as therapy, the rush of activities pushing away negative thoughts and energy.Residents in the facility regularly reflect on Biblical passages and Christian teachings to cultivate the pillar of spirituality, Brandon said. “I have learned to make God the center of my life, which I believe would always lead me to do good,” he added.Residents who have finished the program become facilitators who assist and counsel other residents in their activities and tasks. Among them is Dindo, 50, who manages the production of pasteurized milk and mozzarella cheese processed in the farm.The facility also grows organic vegetables that they sell to sustain operations.TemptationGian, 33, said his 10-month stay made him resolute to finish his one-year healing program at Fazenda, despite the persistent temptation to back out during his early months as resident.His addiction to “shabu” (methamphetamine hydrochloride) ruined his relationship with his girlfriend and family and burdened his parents, he said, so he decided to enter the facility in June 2016 on his father’s birthday.Things were initially difficult since he was not used to manual work, mused Gian, who used to have a good-paying job in a multinational corporation before he was fired for negligence.He looks forward to finishing the program as a birthday gift to his father on June 25, but he does not intend to leave Masbate to avoid a relapse, he said. “I want to stay in a new place where I can choose new friends and people to deal with,” he added.After a 29-year struggle with drugs, Edward Yosores Jr., 40, has been sober for two years now and was offered a job to administer and manage another Fazenda, a smaller facility in Naga City in Camarines Sur province that operates in a 7-ha farm.The Fazenda in Naga has a maximum capacity of 12 residents and was put up in partnership with the Archdiocese of Caceres.Yosores believes that drug addicts understand themselves better. But it doesn’t hurt to spend at least eight hours on work in the farm, as well as on prayer, reflection and a sharing of experiences while in the facility, he said.Typical scheduleA typical Fazenda schedule starts with waking up at 4 a.m., breakfast at 5:30, meditation and Bible reflections at 6:15, a break at 9, and farm work until 11:45 a.m. Lunch and siesta follow until 2 p.m., after which it’s back to farm work until sundown.Monday nights are devoted to sharing experiences about how they practice the three pillars of Fazenda—work, spirituality and community, while Tuesdays are for catechism. On Wednesday, residents share the “word of life,” a selected passage from the Bible.“For example, if we have chosen ‘act of love,’ a resident can share how he practiced it. A resident may have gathered another resident’s clothes drying in the sun when the rain comes,” Yosores said.Residents do their daily routine on Thursdays, and on Fridays, they watch movies together—usually inspirational films. “But we don’t watch news [programs],” Yosores said.There’s half-day work on Saturdays—and on Sundays, rest and a Mass celebrated together.K, another former addict, heard about Fazenda from another addict and the father of her youngest son.She recalled hitting rock bottom, with only a piece of Spanish bread, an unpaid motel bill, and a cellular phone. She split the bread so she could have it for breakfast and dinner, and left her phone at the motel as collateral for her bill.Finally, with nowhere else to turn to, she returned home: the one place she had been trying to escape through drugs since she was 17. She was 34 then and unwilling to fill the gap she had with her sister and parents.TraumaShe had expected the worst when she returned home in 2014, perhaps a pair of handcuffs and a trip to the rehabilitation center. She was relieved that she was instead brought to Fazenda where the most critical element of rehab is the person’s decision to change. Openness and the willingness to change are key to the person’s successful turnaround, said K who, in over two years, supported her two kids as a writer.Fazenda has changed her, K added. She used to be numb to the hugs of her kids. Today, their hugs delay her from leaving the house, and give her enough reason to hurry home when work is done.At Fazenda, K helps coordinate the weekly meeting of the facility’s graduates. She has become its ambassador of hope.It’s a change that A herself feels despite the trauma of having six of her friends killed in the government’s war on drugs, and of learning about her boyfriend’s murder two days before Christmas. But unlike those who seek retribution for crimes committed against them, A has left everything to God. “God will render judgment on them,” she said.What gives her strength to continue in the program is the desire to prove that authentic change is possible—even for addicts like her who has been using drugs since she was 13. A is now one of two coordinators in the house who makes sure work schedules are followed faithfully and food distributed equitably.In a house where residents deal with painful traumas (including human trafficking, which ultimately led to their drug addiction), the challenges of living together in harmony is a daily struggle. But it is also good training for dealing with the challenges of the outside world.In January, in a Mass celebrated by Luis Antonio Cardinal Tagle, four more Fazenda graduates became ambassadors of hope. Four may not be an impressive number, but it was a historic moment for the over 100 residents who overcame the logistical challenge of traveling together by bus, boat and van for an 18-hour journey. They were joined by Fazenda founders Fr. Hans Stapel, Nelson Giovanelli, Iraci Leiti and Luci Rosendo, who had flown in from Brazil for a visit.It was a community in solidarity against the extrajudicial killings of drug addicts. Four lives saved against the thousands killed may not seem much, but for Fazenda founders and residents alike, each individual life matters, each a harvest of hope.",1
"Sulu Royal Coffee, an agrarian reform cooperative engaged in producing high quality coffee beans, has received a purchase order from Universal Robina Corp. for 10,000 kilograms, or 10 metric tons, of Robusta coffee bean ‘red pick’.This information was relayed to the Department of Agrarian Reform – Autonomous Region in Muslim Mindanao (DAR-ARMM) by Kumalah ‘Coffee Princess’ Elardo, leader of an agrarian reform beneficiaries’ organization in Panamao, Sulu.Kumalah told DAR-ARMM officials that prior to the placement of the order, Universal Robina’s research group carefully examined the harvest from her group to make sure the Robusta coffee the company would buy is of high quality.The Sulu Royal Coffee beans are produced by the Kandayok Agrarian Reform Community’s (ARC) People’s Alliance for Progress Multi-purpose Cooperative (PAPMPC), which is based in the town of Panamao.The bulk order will represents around 70 percent of the cooperative’s accumulated harvest over four months, Kumalah said.Also under the wings of PAPMPC are Kahawa Sug Royal Coffee, which also produces Robusta, and Kahawa Kubing Royal Coffee, which is roasted civet coffee.These products have received recognition from the international market, especially in Southeast Asian countries.The Sulu Royal Coffee has received recognitions in the past under the leadership of Kumalah. The cooperative abides by its ‘pick red’, or picked ripe, policy in harvesting as well as other disciplined measures to ensure high quality of its produce.The growing coffee industry in Panamao, Sulu has been observed to provide opportunity for the community to be productive.“Dati nagkakabayo lang ang mga farmers, ngayon naka motor na sila… semento na rin ang kanilang mga bahay” (In the past, the farmers rely on horses for transport, now they have motorcycles… also, their houses are now concreted), said Kumalah.",1
"GMA a very hands-on Speaker, says NogralesVilified for wresting the leadership in the House of Representatives, Speaker Gloria Macapagal-Arroyo has swiftly proven her worth as she helped the 292-member legislative body navigate through issues besetting it, according to Davao City Rep. Karlo Nograles.“Based on my experience working with her, she’s very quick in making decisions,” Nograles told an Inquirer forum on Thursday.“When I [consulted her about] a problem with the budget, it took only three minutes for the Speaker to make a decision … She’s really that fast,” he added.Barely two months after unseating President Rodrigo Duterte’s close friend, Davao del Norte Rep. Pantaleon Alvarez, Nograles said the former President had shown the work ethic she was known for during her nine-year stay in Malacañang.Despite her age, he said the 71-year-old Speaker had been attending hearings of various House committees, including the impeachment complaints against Chief Justice Teresita Leonardo-de Castro and six other Supreme Court justices.“She’s very hardworking,” Nograles said. “I presume that despite her busy schedule, she allocates a certain time to go around the different committees. She would ask what were being discussed by the committees.”",1
"A fuming Barangay Captain personally destroyed the illegal checkpoint built by a certain Jose Palad along the road of Barangay Matictic, Norzagaray Bulacan.Many residence and motorist already complained about the fees that being imposed by Palad along the entrance of Bakas river, a known tourist spot in Barangay Matictic.The lady at the waiting shed allegedly collecting fees from the passing vehicles along Barangay Matictic Photo: Joedell De Castro Francisco.According to some Facebook post from the residence of Norzagaray, the illegal collectors established a checkpoint claiming that the small vehicles wanted to pass the road to Bakas river must pay 30 pesos.The ticket showed that a certain Jose Palad claimed that he owned the road to the tourist spot.The ticket given by the illegal collectors to the vehicles. Photo: Joedell De Castro Francisco.The illegal collectors claimed that they owned the property that being used by the vehicles so they insisted their right to collect fees.Because of this, the Captain of Barangay Matictic already used his authority to forcefully remove the illegal checkpoint that already giving inconvenience to the motorists and tourist.Together with some Barangay Police officers, Captain Abba Palad personally destroyed the signage placed by the illegal collectors.Photo: FacebookThe fuming Barangay captain cursed at the illegal collectors and warned them to do not show their faces again.He also asked the vehicles to stop paying the illegal collectors.Later on, Jose Palad the self-proclaimed owner of the road was confronted by the Barangay Captain who asked for their permit to collect fees to the motorist.However, the permit showed by Jose Palad which signed by the Barangay Captain itself has been expired since 2013.It’s still unclear if the Barangay Captain really gave a permit to the illegal collectors in 2013.During the negotiation, the Barangay captain offered that he would help the old man for his hospitalization if he needed to in exchange of stopping collecting fees to the motorists.Meanwhile, the Barangay Captain received praises from the netizens who were amazed by his courage to confront the illegal collectors.“Galing mo KAP! Mabuhay ka po.” Raquel Rodriguez said.But several netizens also questioned the move of the Barangay Captain saying that its only a publicity stunt.“Kaso sir bkit kung kelan malapit na eleksyon saka lang naaksyonan, 2013 pa pala me permit yn at ikaw pa nkapirma tanong lng kap???” Netizen Jeffrey Veluz said.Two days before Captain Abba Palad took action against the illegal collectors, netizen Joedell De Castro Francisco posted his complaint about the fees collected along Barangay Matictic.The post went viral on the internet, reaching 1,000 shares from the members of Santa Maria Bulacan Facebook group.“May naniningil parin ng RIGHT OF WAY sa norzagaray, papuntang bakas . Sabi namin .” te bawal na yan a ? sagot nila . hindi naman daw sa Gobyerno yon private property yun kaya bakit daw ipag babawal ng Gobyerno ?” Francisco said in his post.As of writing, its not yet known what kind of punishment did the illegal collectors received from the Barangay Captain.",0
TV 5 is reporting that Vice President Leni Robredo wants a permanent solution to the calamities that continue to wreak havoc on the residents of the Bicol region.Robredo was visiting some of the residents affected by Mayon Volcano’s recent eruptions and told reporters that there should be a more permanent solution to the region’s problems.She told The Adobo Chronicles that she will recommend the pouring of concrete into Mayon’s crater and permanently seal it to prevent future eruptions.How come nobody every thought of that before?,0
"Philippine Department of Justice Secretary (DOJ) Secretary Leila de Lima is facing the toughest times of her career as a public official.As DOJ secretary, she is heading up the investigation of the 10 Billion-peso pork barrel scam that has implicated senators, congressmen, administration officials, the Catholic Church and even her own department. The scam involved an elaborate scheme to siphon taxpayer funds into phony nongovernmental organizations and projects as well as into the pockets of government officials.But she is also facing a tough confirmation process before the Commission on Appointments.Among many others, the president of the Whistleblowers Association of the Philippines, Sandra Cam, is opposing de Lima’s confirmation as DOJ secretary. Cam has accused de Lima of engaging in “illicit affairs” and claims to have a video tape of de Lima having sex with men, including her personal driver. While de Lima’s marriage has been annulled, Cam says that the secretary’s affairs involved married men. Cam has not publicly released the alleged videotape.In countering the allegations, de Lima questioned the motives and credibility of Cam, saying that the whistleblower must be harboring lots of lice in her head. Asked by reporters if she meant “lies,” de Lima made it clear she meant “lice,” adding that Cam is just jealous because she can’t get men to have sex with her because of her head lice. “I mean, come on, who would ever want to have sex with a woman with lice,” de Lima said.Already, many netizens are calling this rivalry between the two women “the battle of the gross!”",0
"Filipinos have gone through adversities in recent months, but Easter, the celebration of Christ’s resurrection, offers them hope and joy.“Remember Yolanda. Remember Mamasapano. Remember the frustrating unsolved problem of government corruption. Remember the loneliness of our loved ones toiling abroad. Our memory is full of broken hopes and dreams. The litany of frustrations is endless. But we have hope,” Lingayen-Dagupan Archbishop Socrates Villegas, president of the Catholic Bishops’ Conference of the Philippines, says in an Easter message that he will deliver at the Cathedral of Saint John the Evangelist in Dagupan City today.“Easter is the greatest and most important feast of our faith. If Christ did not rise from the dead, our faith is irrelevant and meaningless, dry and dead,” Villegas says.He calls on the faithful to “go beyond the customary greetings and feasting” and continue the mission of the Risen Christ by bringing His message to more people.“Be like the Risen Jesus. Look at the Risen Jesus. Love the Risen Jesus. Follow the Risen Jesus. What is it in Jesus that we must carry with [us] through life? It is his joy,” Villegas says.“Our calling is to return to the joy that comes from the Gospel and from sharing the Gospel,” he says.RELATED STORIESArchbishop Socrates Villegas: Let glam go for Jesus to glowBishops propose prayer for peace to ‘calm anxieties’ over Mamasapano incident",1
"Sen. Antonio Trillanes IV on Thursday threatened to sue the head of the Anti-Money Laundering Council (AMLC) for allegedly “covering up” President Duterte’s bank records.In a statement, Trillanes said AMLC Executive Director Mel Georgie Racela had denied that the flagged bank transaction documents of Mr. Duterte came from the council when minutes of its meeting in May 2016 showed that it must provide the Office of Ombudsman the documents “for intelligence purposes.”The senator said the sharing of documents was part of the memorandum of agreement between the two agencies.Trillanes noted that Mr. Duterte appointed Racela to the AMLC post only in January 2017 so that the start of his term “doesn’t cover that time [the AMLC meeting in 2016].”Last year, the AMLC rejected Trillanes’ request to release the President’s alleged “flagged or reported” bank transactions as this would violate the Bank Secrecy Law.Trillanes disclosed his plan to sue the AMLC chief as he expressed full support for Ombudsman Conchita Carpio Morales’ decision not to enforce Malacañang’s suspension order against Overall Deputy Ombudsman Melchor Arthur Carandang.The Palace accused Carandang of disclosing the President’s alleged bank records.“Mr. Duterte is very wrong here,” Trillanes said. “Besides the fact that the Ombudsman and her deputies are independent, according to the Constitution, he suspended those investigating his stolen wealth. It’s clear that this is obstruction of justice.”",1
